go,z,t,p,nparts,nhits
GO:0000256,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000266,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:0000268,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000271,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0000272,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000278,4.691119610214418,22.006603197338276,0.000007315772932070837,120,26
GO:0000281,5.453550386283297,29.7412118157307,0.0000009828525904555596,61,18
GO:0000285,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000287,1.8229109749141736,3.323004422462543,0.06975250520502609,209,27
GO:0000288,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0000289,-1.3575408267078979,1.842917096178763,0.19235855210079678,18,0
GO:0000290,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0000291,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000295,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0000296,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000298,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0000301,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0000302,1.0177980598254481,1.0359128905844468,0.33276602893988905,11,2
GO:0000303,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0000304,3.1266328314641285,9.775832862789398,,1,1
GO:0000305,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000307,3.5652645372656298,12.711111220683904,0.0011667361263400832,33,9
GO:0000308,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000309,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000320,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0000322,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0000323,3.1266328314641285,9.775832862789398,,1,1
GO:0000333,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000334,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000338,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0000339,1.0177980598254481,1.0359128905844468,0.33276602893988905,11,2
GO:0000340,1.1686115252630875,1.3656528969777202,0.272581535830125,10,2
GO:0000346,3.3488620236618325,11.214876853524427,0.008538977731395708,10,4
GO:0000347,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0000349,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000350,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000354,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0000375,5.986826042058412,35.84208605786878,0.0000035195243947160187,25,11
GO:0000379,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000380,4.380573449155968,19.189423743450213,0.00026153285847394176,22,8
GO:0000381,1.9348957529497657,3.7438215747830417,0.058451086399422064,53,9
GO:0000386,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000387,0.2617510836706821,0.06851362980277644,0.7954998974334241,28,3
GO:0000388,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000389,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0000390,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0000395,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0000398,10.874567992948876,118.25622903326816,0.0000000000000000000022654189341011985,176,58
GO:0000400,2.705968354685778,7.322264736560859,0.014987103630725189,18,5
GO:0000403,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0000404,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000405,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0000407,-0.2792019976140347,0.07795375547166744,0.7823865946846705,26,2
GO:0000408,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0000413,0.543993787443771,0.2959292407774187,0.5916807078048528,24,3
GO:0000417,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000421,-0.7243964145985887,0.5247501654832906,0.4724131885908911,48,3
GO:0000422,-0.34206790165021833,0.11701044933938341,0.7341845045770841,39,3
GO:0000423,1.5671489339573703,2.4559557812037225,0.14109001227090023,14,3
GO:0000425,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0000428,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000430,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000432,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0000435,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000438,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000439,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0000444,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0000445,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0000447,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0000448,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000451,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000454,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000455,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000460,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0000461,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000462,0.0385227402588344,0.0014840015170496208,0.9696528412897184,21,2
GO:0000463,0.6457283209916158,0.4169650645306514,0.5296888350493365,14,2
GO:0000466,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0000467,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0000470,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0000472,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0000479,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000480,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0000481,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000492,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0000493,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000494,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000495,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000502,4.305169753777397,18.534486608839735,0.00007403618715554714,53,14
GO:0000506,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0000512,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000514,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0000515,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0000578,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0000701,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0000703,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000706,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000707,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000709,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000710,3.1266328314641285,9.775832862789398,,1,1
GO:0000711,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000712,1.714998253958391,2.9412190110803293,0.11202902821218517,13,3
GO:0000715,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000717,3.1266328314641285,9.775832862789398,,1,1
GO:0000720,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0000721,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000722,-1.0116389731356576,1.0234134119669678,0.3381337178382363,10,0
GO:0000723,2.476351570858895,6.1323171024953185,0.01663191485198539,52,10
GO:0000724,2.7151979713533487,7.37230002364134,0.008056150633719375,84,15
GO:0000725,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:0000727,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0000729,2.487488519449557,6.1875991343933485,0.03766939154564035,9,3
GO:0000730,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000731,0.7588199642466865,0.5758077381393426,0.4626052081636097,13,2
GO:0000732,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000768,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000773,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000774,3.409990159888879,11.628032890538986,0.004652170290351073,14,5
GO:0000775,6.675443754605028,44.561549320895274,0.000000016293251806680158,53,19
GO:0000776,6.48410278276478,42.04358889745798,0.000000001472308133373007,139,35
GO:0000779,5.175481620313242,26.785610002200183,0.0004157894237720723,11,6
GO:0000781,6.741726368021581,45.450874421277476,0.0000000004338804731942994,134,35
GO:0000783,3.636551306106913,13.224505401947892,0.006621928239368802,9,4
GO:0000785,4.276717287213526,18.29031075475103,0.000020786546997307974,1000,131
GO:0000786,0.8883482051873288,0.7891625336595485,0.38025079558712993,37,5
GO:0000791,2.9956390717470978,8.973853448177815,0.004485654753626145,45,10
GO:0000792,1.3152115690511694,1.7297814713660387,0.19632016273220265,39,6
GO:0000793,4.063649822016909,16.51324987597805,0.0004802478017067624,24,8
GO:0000794,4.76617720269991,22.71644512753634,0.00003916222556336824,33,11
GO:0000795,0.7046054734417608,0.49646887320408795,0.48879713288229787,22,3
GO:0000796,7.626342340418701,58.161097493263,0.00012354680451303034,8,7
GO:0000800,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0000801,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0000802,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000803,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000805,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0000806,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000808,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0000811,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0000812,0.7588199642466865,0.5758077381393426,0.4626052081636097,13,2
GO:0000813,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0000814,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000815,-1.0116389731356576,1.0234134119669678,0.3381337178382363,10,0
GO:0000819,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0000820,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000821,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000822,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0000823,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000824,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000825,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000827,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0000828,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0000829,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0000831,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000832,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0000836,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0000839,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0000900,1.4314386009795534,2.049016468374301,0.17424886342158807,15,3
GO:0000902,1.2874816529688127,1.6576090067313058,0.2012274568467356,91,12
GO:0000915,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:0000916,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000917,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000921,3.1266328314641285,9.775832862789398,,1,1
GO:0000922,3.880686125402859,15.059724803894252,0.00017343387422726468,117,23
GO:0000923,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0000930,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0000931,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0000932,3.5132098539013588,12.342643477549613,0.0006980386079262867,90,18
GO:0000938,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000939,1.714998253958391,2.9412190110803293,0.11202902821218517,13,3
GO:0000940,7.709363020459323,59.43427818122571,0.00002971249973036335,10,8
GO:0000956,3.409990159888879,11.628032890538986,0.004652170290351073,14,5
GO:0000957,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000958,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000959,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000961,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000962,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0000963,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0000964,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000965,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0000972,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0000973,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0000974,1.877334402506097,3.524384458832925,0.0872283162351991,12,3
GO:0000976,2.4301674135319336,5.905713657792488,0.01592386708917219,213,30
GO:0000977,0.4786200875714718,0.22907718822692336,0.6325496102155816,308,31
GO:0000978,1.725433735159535,2.977121574426585,0.08473095608039893,1098,118
GO:0000979,0.44407588191264874,0.1972033888964968,0.6633271589622565,16,2
GO:0000981,0.7904812633494449,0.6248606277065347,0.4294148515136762,1116,111
GO:0000987,0.22321193101625558,0.04982356614800565,0.824317786551857,49,5
GO:0000993,1.848464028886848,3.4168192660885977,0.07689386595672691,25,5
GO:0000994,-0.3198328853764785,0.10229307456824367,,1,0
GO:0000995,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0001002,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001003,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001006,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0001010,3.1266328314641285,9.775832862789398,,1,1
GO:0001016,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001018,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001025,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001042,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001046,1.714998253958391,2.9412190110803293,0.11202902821218517,13,3
GO:0001054,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0001055,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0001056,1.1686115252630875,1.3656528969777202,0.272581535830125,10,2
GO:0001067,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001069,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:0001080,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001091,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0001093,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001094,-1.0116389731356576,1.0234134119669678,0.3381337178382363,10,0
GO:0001096,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001097,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001099,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001100,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001111,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0001112,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001113,3.1266328314641285,9.775832862789398,,1,1
GO:0001147,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0001156,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001161,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001162,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0001164,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0001165,3.1266328314641285,9.775832862789398,,1,1
GO:0001172,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001174,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001178,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001179,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001181,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0001188,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0001193,3.1266328314641285,9.775832862789398,,1,1
GO:0001216,-1.3575408267078979,1.842917096178763,0.19235855210079678,18,0
GO:0001217,0.7588199642466865,0.5758077381393426,0.4626052081636097,13,2
GO:0001221,3.9369422314695526,15.499514133928459,0.00038782775182869407,35,10
GO:0001222,1.5171987673055571,2.301892099513502,0.1365347134568764,44,7
GO:0001223,-0.04328312091264063,0.0018734285559382686,0.9656762166882762,44,4
GO:0001227,0.7184827321980329,0.5162174364667504,0.47299227163416047,316,33
GO:0001228,0.8480399163007701,0.7191716996394174,0.39685678644362654,461,48
GO:0001401,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0001405,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0001409,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001501,-0.10067758228759187,0.010135975575274837,0.9199730363525112,122,11
GO:0001502,0.2678628458495725,0.07175050418663184,0.7920278489637425,18,2
GO:0001503,0.8994497526566626,0.8090098575541316,0.3714115466079809,73,9
GO:0001504,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0001505,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0001507,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001508,0.18731606078452667,0.03508730662783249,0.8535080806509365,19,2
GO:0001510,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0001512,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001514,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0001515,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001516,0.35322477504733113,0.12476774170723769,0.7285307855380785,17,2
GO:0001517,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0001518,0.6457283209916158,0.4169650645306514,0.5296888350493365,14,2
GO:0001519,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001520,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001522,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001523,-0.3355838385427496,0.11261651269108626,0.73987761264548,27,2
GO:0001525,1.7254537109194363,2.977190508525654,0.08578888472411293,231,29
GO:0001527,1.714998253958391,2.9412190110803293,0.11202902821218517,13,3
GO:0001530,-0.2459131367853727,0.06047327084362142,0.8071461571883772,37,3
GO:0001532,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001533,-1.53297962859076,2.3500265416742647,0.13081291644442017,58,2
GO:0001534,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001535,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001537,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0001540,1.2077551923544745,1.4586726046591936,0.23057166989381928,84,11
GO:0001541,0.8246703790776889,0.6800812341281391,0.4148438054879239,38,5
GO:0001542,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0001543,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001544,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001545,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001546,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001547,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001549,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001550,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001552,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001553,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0001554,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001555,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001556,1.1894661355489156,1.4148296876176707,0.25160893591484734,17,3
GO:0001558,1.1260772423005005,1.268049955627101,0.2641502004612819,68,9
GO:0001560,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001561,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:0001562,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0001567,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001568,-0.4336418698014366,0.18804527124488613,0.666878357318297,41,3
GO:0001569,0.7657278803326386,0.5863391867187158,0.4500259997462459,30,4
GO:0001570,3.757513630559343,14.118908683839255,0.0003954598082385648,60,14
GO:0001572,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001573,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001574,1.0177980598254481,1.0359128905844468,0.33276602893988905,11,2
GO:0001576,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001578,2.9830408763239875,8.898532869819785,0.006132588028843959,27,7
GO:0001579,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001580,-1.9207595466399305,3.689317236008431,0.06293824332895971,36,0
GO:0001581,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001582,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001587,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001588,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001591,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001594,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0001595,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001596,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001601,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001602,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001604,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001605,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001607,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001609,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0001614,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0001616,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001618,2.7518888395874748,7.5728921854461,0.007425892233377828,76,14
GO:0001621,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001626,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001631,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001632,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:0001635,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001640,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0001641,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001642,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001649,4.021237862586733,16.170353947501123,0.00010485980115885418,114,23
GO:0001650,1.7231781590804944,2.9693429679320418,0.0870641630011129,141,19
GO:0001652,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0001653,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0001654,-0.4778640036549237,0.228354005989113,0.6352850225685853,42,3
GO:0001655,0.5412383773964792,0.2929389811667736,0.5968512570486268,15,2
GO:0001656,-0.4937007905514497,0.2437404705911265,0.6252360536989927,30,2
GO:0001657,3.9369422314695526,15.499514133928459,0.00038782775182869407,35,10
GO:0001658,0.5312058793324124,0.2821796862373215,0.5980743784090554,43,5
GO:0001659,0.7909976380066325,0.6256772633320716,0.43822557388095484,21,3
GO:0001660,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001661,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001662,-0.44269245979339633,0.19597661395792793,0.6613893661144636,29,2
GO:0001664,0.781931571312282,0.6114169822148945,0.4375484963586377,57,7
GO:0001665,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0001666,1.4695423886427208,2.1595548320177533,0.14368675620212956,158,20
GO:0001667,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001669,-1.9372354311965754,3.7528811158833815,0.05542925981755899,105,4
GO:0001671,1.0734994297701335,1.1524010257168016,0.293300077656642,26,4
GO:0001673,0.32131717522901676,0.10324472709715465,0.7494254951676302,47,5
GO:0001674,-1.061043720418449,1.125813776639424,0.313623553361868,11,0
GO:0001675,-0.7139521574889637,0.5097276831831461,0.48350634879198384,21,1
GO:0001676,0.3281411044305979,0.10767658441693258,0.7454330007650832,27,3
GO:0001678,2.655787408187654,7.053206757488095,0.014123425423988693,24,6
GO:0001680,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001681,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001682,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0001691,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001692,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001694,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001695,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001696,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0001698,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001701,3.697233774076683,13.669537580173314,0.00028361307017703627,195,33
GO:0001702,1.5671489339573703,2.4559557812037225,0.14109001227090023,14,3
GO:0001704,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001705,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001706,-1.1535366151767226,1.33064672255337,0.27114886110275416,13,0
GO:0001707,1.315297721914336,1.7300080972730425,0.19837469586247514,31,5
GO:0001708,-0.39003097279738946,0.152124159741278,0.6995736198781284,28,2
GO:0001709,-1.3575408267078979,1.842917096178763,0.19235855210079678,18,0
GO:0001710,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001711,6.252460480673695,39.09326206238634,0.0015340010089636314,6,5
GO:0001712,3.1266328314641285,9.775832862789398,,1,1
GO:0001714,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0001716,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001717,3.1266328314641285,9.775832862789398,,1,1
GO:0001725,0.8426908079084117,0.7101277977333316,0.4025396967362741,65,8
GO:0001726,0.1323995084455439,0.017529629836621655,0.8949574470697897,93,9
GO:0001727,-0.3198328853764785,0.10229307456824367,,1,0
GO:0001729,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0001730,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001731,3.0622079608166284,9.377117595288736,0.022162190081439253,7,3
GO:0001732,0.44407588191264874,0.1972033888964968,0.6633271589622565,16,2
GO:0001733,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0001734,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0001735,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0001736,-1.2391620697696692,1.5355226351558504,0.23565814601135748,15,0
GO:0001738,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0001739,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
